created_at,id,text,lang,user_info
"February 17, 2020",4.473E+15,skz Microsoft theater 洛杉矶 金昇玟 lee know,zh,"{'id': 5736486152, 'screen_name': 'Vlad面瘫小甜心心碎成渣渣', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.512.512.180/006gdI6cly8gcfe2uguxnj30e80e8wey.jpg?KID=imgbed,tva&Expires=1583217082&ssig=FZCvO%2Fv5O%2B', 'profile_url': 'https://m.weibo.cn/u/5736486152?uid=5736486152&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 27466, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '没有skz相关更新 感谢过去的关注', 'gender': 'f', 'mbtype': 0, 'urank': 4, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 2587, 'follow_count': 19, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/006gdI6cly8gcfe2uguxnj30e80e8wey.jpg', 'like': False, 'like_me': False, 'badge': {'unread_pool': 1, 'vip_activity2': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'user_name_certificate': 1, 'qixi_2018': 1, 'hongbao_2020': 2}}"
"February 14, 2020",4.472E+15,最近某人常常偷偷看淘宝Microsoft 旗舰店……还偷偷摸摸的，趁着节日回趟长沙买了个，某人乐呵的像个傻狍子…………希望你在新的工作岗位上一切顺利，不慌不忙，愿你所想的都实现～ 节日快乐????天天快乐,zh,"{'id': 5146663736, 'screen_name': 'Annlilly', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.512.512.180/005CiSlqly8g83mljj1tzj30e80e8ab1.jpg?KID=imgbed,tva&Expires=1583217258&ssig=tKtA9oUcRJ', 'profile_url': 'https://m.weibo.cn/u/5146663736?uid=5146663736&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 472, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '', 'gender': 'f', 'mbtype': 0, 'urank': 14, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 137, 'follow_count': 106, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/005CiSlqly8g83mljj1tzj30e80e8ab1.jpg', 'like': False, 'like_me': False, 'badge': {'panda': 1, 'user_name_certificate': 1, 'suishoupai_2018': 1, 'qixi_2018': 1, 'suishoupai_2019': 1, 'hongrenjie_2019': 1, 'china_2019': 1, 'hongbao_2020': 2}}"
"February 17, 2020",4.47302E+15,windows10体验真差 Microsoft store下载一个东西都要赌上毕生的运气 心态都等不好了,zh,"{'id': 6251634194, 'screen_name': 'Buzzy_B', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/006P5dDAly8gbavzagylvj30u00u0dhf.jpg?KID=imgbed,tva&Expires=1583217187&ssig=KsbidBnViF', 'profile_url': 'https://m.weibo.cn/u/6251634194?uid=6251634194&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 189, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '理性', 'gender': 'm', 'mbtype': 2, 'urank': 24, 'mbrank': 1, 'follow_me': False, 'following': False, 'followers_count': 164, 'follow_count': 318, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/9d44112bjw1f1xl1c10tuj20hs0hs0tw.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/006P5dDAly8gbavzagylvj30u00u0dhf.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'user_name_certificate': 1, 'wenchuan_10th': 1, 'wenda_v2': 1, 'hongrenjie_2019': 1, 'china_2019': 1, 'hongkong_2019': 1, 'hongbao_2020': 2}}"
"February 14, 2020",4.47201E+15,很久没用笔记本了，新的Microsoft Edge 浏览器挺好使的！,zh,"{'id': 1860256253, 'screen_name': 'Xianyics', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.1024.1024.180/6ee141fdly8g7dvyar847j20sg0sggt3.jpg?KID=imgbed,tva&Expires=1583217258&ssig=pQECG7Cu6N', 'profile_url': 'https://m.weibo.cn/u/1860256253?uid=1860256253&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 1692, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '国之重器，属国不属家！', 'gender': 'm', 'mbtype': 2, 'urank': 35, 'mbrank': 2, 'follow_me': False, 'following': False, 'followers_count': 614, 'follow_count': 139, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/a1d3feabjw1ecat4uqw77j20hs0hsacp.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/6ee141fdly8g7dvyar847j20sg0sggt3.jpg', 'like': False, 'like_me': False, 'badge': {'zongyiji': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'user_name_certificate': 1, 'national_day_2018': 1, 'hongbaofei_2019': 1, 'china_2019': 1, 'hongkong_2019': 1, 'gongjiri_2019': 1, 'hongbao_2020': 2}}"
"February 15, 2020",4.47217E+15,由Microsoft Win10提供... 纳米比亚，西伯利亚呐虎，洛杉矶，苏格兰，猎豹，苏塞克斯，加那利群岛，喀尔巴阡,zh,"{'id': 6864827064, 'screen_name': 'Mountain山区基地Base', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.104.94.482.482.180/007uA77aly8fxjzcvqdcxj30io0o4mx9.jpg?KID=imgbed,tva&Expires=1583217258&ssig=vKcOXhkujB', 'profile_url': 'https://m.weibo.cn/u/6864827064?uid=6864827064&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 123, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': 'There are no footprints in the sand ... 沙子里没有脚印', 'gender': 'm', 'mbtype': 0, 'urank': 4, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 123, 'follow_count': 44, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/007uA77aly8fxjzcvqdcxj30io0o4mx9.jpg', 'like': False, 'like_me': False, 'badge': {'user_name_certificate': 1, 'wenda_v2': 1, 'suishoupai_2019': 1, 'hongrenjie_2019': 1, 'dailv_2019': 1, 'dzwbqlx_2019': 1}}"
"February 18, 2020",4.47317E+15,骂完Microsoft就崩??,zh,"{'id': 2607287575, 'screen_name': 'HHH__如果还有明天丶', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/9b680d17ly8g8yny6sfm7j20u00u0q6h.jpg?KID=imgbed,tva&Expires=1583217046&ssig=8f98BlXBjF', 'profile_url': 'https://m.weibo.cn/u/2607287575?uid=2607287575&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 7991, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '- 祝我勇敢且自由.', 'gender': 'm', 'mbtype': 12, 'urank': 38, 'mbrank': 5, 'follow_me': False, 'following': False, 'followers_count': 484, 'follow_count': 294, 'cover_image_phone': 'https://wx2.sinaimg.cn/crop.0.0.640.640.640/9b680d17ly1g2dxt6pbr3j20e80e8q4p.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/9b680d17ly8g8yny6sfm7j20u00u0q6h.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'lol_gm_2017': 1, 'user_name_certificate': 1, 'wenchuan_10th': 1, 'worldcup_2018': 34, 'dailv_2018': 1, 'asiad_2018': 1, 'qixi_2018': 1, 'lol_s8': 1, 'double11_2018': 1, 'hongbaofei_2019': 1, 'avengers_2019': 1, 'suishoupai_2019': 1, 'hongrenjie_2019': 1, 'dailv_2019': 1, 'china_2019': 1, 'hongkong_2019': 1, 'dzwbqlx_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1}}"
"February 18, 2020",4.47319E+15,"《Neural Approaches to Conversational AI》J Gao, M Galley, L Li [Microsoft Research &amp; Google Brain] (2019) 网页链接 view: 网页链接",zh,"{'id': 1402400261, 'screen_name': '爱可可-爱生活', 'profile_image_url': 'https://tva2.sinaimg.cn/crop.10.34.646.646.180/5396ee05jw1ena6co8qiwj20sg0izjxd.jpg?KID=imgbed,tva&Expires=1583217046&ssig=%2F%2FlvQ%2FWH6v', 'profile_url': 'https://m.weibo.cn/u/1402400261?uid=1402400261&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 84844, 'verified': True, 'verified_type': 0, 'verified_type_ext': 1, 'verified_reason': '知名互联网资讯博主', 'close_blue_v': False, 'description': '北邮PRIS模式识别实验室陈老师 商务合作 QQ:1289468869 Email:1289468869@qq.com', 'gender': 'm', 'mbtype': 12, 'urank': 48, 'mbrank': 7, 'follow_me': False, 'following': False, 'followers_count': 741637, 'follow_count': 746, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://ww2.sinaimg.cn/orj480/5396ee05jw1ena6co8qiwj20sg0izjxd.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'self_media': 1, 'dzwbqlx_2016': 1, 'follow_whitelist_video': 1, 'video_attention': 1, 'user_name_certificate': 1, 'worldcup_2018': 34, 'hongrenjie_2019': 1, 'hongbao_2020': 2}}"
"February 15, 2020",4.47219E+15,安装win 10X 模拟器过程，开启Hyper-V，改美区，安装Microsoft Emulator，然后再Windows 10X Emulator Image。 @Microsoft信仰中心,zh,"{'id': 1692711960, 'screen_name': '黑砂子', 'profile_image_url': 'https://tva4.sinaimg.cn/crop.0.0.180.180.180/64e4bc18jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1583217223&ssig=DMQiz6MTRw', 'profile_url': 'https://m.weibo.cn/u/1692711960?uid=1692711960&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 13486, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '手机换屏维修升级解锁', 'gender': 'm', 'mbtype': 0, 'urank': 45, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 1974, 'follow_count': 977, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://ww4.sinaimg.cn/orj480/64e4bc18jw1e8qgp5bmzyj2050050aa8.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'user_name_certificate': 1, 'suishoupai_2018': 1, 'worldcup_2018': 34, 'wenda_v2': 1, 'dailv_2018': 4, 'qixi_2018': 1, 'double11_2018': 1, 'hongbaofei_2019': 1, 'suishoupai_2019': 5, 'hongbao_2020': 2}}"
"February 18, 2020",4.47323E+15,【[图]新Edge发展路线图公布：支持Linux和Google帐号登入等】 [图]新Edge发展路线图公布：支持Linux和Google帐号登入等 自微软宣布从EdgeHTML切换至Chromium之后，Microsoft Edge团队就一直非常活跃。团队在上月推出正式稳定版之后，正在努力为这款网页浏览器添加新的功能。 援引Windows Latest报道，Edge,zh,"{'id': 2769378403, 'screen_name': 'cnBeta', 'profile_image_url': 'https://tva2.sinaimg.cn/crop.0.0.512.512.180/a5115c63jw8es8eqieaiaj20e80e80t8.jpg?KID=imgbed,tva&Expires=1583217046&ssig=wU0NDBW6Fm', 'profile_url': 'https://m.weibo.cn/u/2769378403?uid=2769378403&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 14029, 'verified': True, 'verified_type': 3, 'verified_type_ext': 50, 'verified_reason': 'cnBeta.COM 官方微博', 'close_blue_v': False, 'description': 'cnBeta.COM 是目前国内领先的即时科技资讯网站，消息速度快，报导立场公正中立，网友讨论气氛浓厚，在IT业界拥有相当的影响力。', 'gender': 'm', 'mbtype': 0, 'urank': 43, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 1262045, 'follow_count': 18, 'cover_image_phone': 'https://tva3.sinaimg.cn/crop.0.0.640.640.640/6ce2240djw1e9odcin216j20hs0hstd8.jpg', 'avatar_hd': 'https://ww2.sinaimg.cn/orj480/a5115c63jw8es8eqieaiaj20e80e80t8.jpg', 'like': False, 'like_me': False, 'badge': {'enterprise': 1, 'bind_taobao': 1, 'user_name_certificate': 1}}"
"February 18, 2020",4.47323E+15,【[图]Windows 10X新功能今后将通过微软商城分发】 [图]Windows 10X新功能今后将通过微软商城分发 即将到来的Windows 10X系统尝试在不同的设备上提供统一的使用体验。除全新的开始菜单、更快速的更新时间之外，微软还计划通过Microsoft Store而非Windows Update来提供Windows 10X后续功能。这,zh,"{'id': 2769378403, 'screen_name': 'cnBeta', 'profile_image_url': 'https://tva2.sinaimg.cn/crop.0.0.512.512.180/a5115c63jw8es8eqieaiaj20e80e80t8.jpg?KID=imgbed,tva&Expires=1583217046&ssig=wU0NDBW6Fm', 'profile_url': 'https://m.weibo.cn/u/2769378403?uid=2769378403&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 14029, 'verified': True, 'verified_type': 3, 'verified_type_ext': 50, 'verified_reason': 'cnBeta.COM 官方微博', 'close_blue_v': False, 'description': 'cnBeta.COM 是目前国内领先的即时科技资讯网站，消息速度快，报导立场公正中立，网友讨论气氛浓厚，在IT业界拥有相当的影响力。', 'gender': 'm', 'mbtype': 0, 'urank': 43, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 1262045, 'follow_count': 18, 'cover_image_phone': 'https://tva3.sinaimg.cn/crop.0.0.640.640.640/6ce2240djw1e9odcin216j20hs0hstd8.jpg', 'avatar_hd': 'https://ww2.sinaimg.cn/orj480/a5115c63jw8es8eqieaiaj20e80e80t8.jpg', 'like': False, 'like_me': False, 'badge': {'enterprise': 1, 'bind_taobao': 1, 'user_name_certificate': 1}}"
"February 18, 2020",4.47323E+15,【Windows 10X功能体验包应用现身微软商城】IT之家获悉，微软在Microsoft Store上发布了一款名为“Windows 10X Feature Experience Pack”（Windows 10X功能体验包）的应用……详情点击： Windows 10X功能体验包应用现身微软商城,zh,"{'id': 1826017320, 'screen_name': 'IT之家', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.0.0.800.800.180/6cd6d028ly8fme7am50hlj20m80m83yq.jpg?KID=imgbed,tva&Expires=1583217046&ssig=tdzBZP57uv', 'profile_url': 'https://m.weibo.cn/u/1826017320?uid=1826017320&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 110172, 'verified': True, 'verified_type': 3, 'verified_type_ext': 0, 'verified_reason': 'IT之家（www.ithome.com）官方微博', 'close_blue_v': False, 'description': 'IT之家(ithome.com)，数码、科技、生活，国内人气最高的科技媒体。合作联系QQ：375652。', 'gender': 'm', 'mbtype': 2, 'urank': 48, 'mbrank': 5, 'follow_me': False, 'following': False, 'followers_count': 5816457, 'follow_count': 771, 'cover_image_phone': 'https://wx2.sinaimg.cn/crop.0.0.640.640.640/6cd6d028ly1fnu4d2n2z5j20u00u0aht.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/6cd6d028ly8fme7am50hlj20m80m83yq.jpg', 'like': False, 'like_me': False, 'badge': {'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'follow_whitelist_video': 1, 'user_name_certificate': 1, 'qixi_2018': 1, 'weibo_display_fans': 1, 'relation_display': 1, 'wusi_2019': 1, 'earth_2019': 1, 'china_2019': 1, 'macao_2019': 1, 'china_2019_2': 1, 'feiyan_2020': 1}}"
"February 15, 2020",4.47224E+15,建议大家在iPad上用火狐或者Microsoft Edge上看网课 累了 简单粗暴告诉大家得了 应用商店没有 你不用浏览器用啥啊 都测过 国产的不舒服 啥崇洋媚外啊 我都想换小米也整不了现在,zh,"{'id': 5659562083, 'screen_name': '大萝卜dalb', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.0.1241.1241.180/006b0WDply8fnd4rozr9pj30yi0yhq3r.jpg?KID=imgbed,tva&Expires=1583217223&ssig=vljh%2BJanNO', 'profile_url': 'https://m.weibo.cn/u/5659562083?uid=5659562083&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 177, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': 'Internet-famous', 'gender': 'm', 'mbtype': 0, 'urank': 28, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 252, 'follow_count': 189, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/006b0WDply8fnd4rozr9pj30yi0yhq3r.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'travel_2017': 1, 'user_name_certificate': 1, 'hongbaofei_2019': 1, 'suishoupai_2019': 6, 'hongbao_2020': 2}}"
"February 18, 2020",4.47325E+15,【Chrome浏览器可将密码复制保存到Windows 10剪贴板中】 Chrome浏览器可将密码复制保存到Windows 10剪贴板中 在 Google Chrome、Microsoft Edge 等浏览器中，用户必须点击密码旁边的“眼睛”图标，才能显示并复制密码。尽管这项功能用起来不错，但在隐私防护上仍有所欠缺，无法避免旁人窥见密码。好消息,zh,"{'id': 2769378403, 'screen_name': 'cnBeta', 'profile_image_url': 'https://tva2.sinaimg.cn/crop.0.0.512.512.180/a5115c63jw8es8eqieaiaj20e80e80t8.jpg?KID=imgbed,tva&Expires=1583217046&ssig=wU0NDBW6Fm', 'profile_url': 'https://m.weibo.cn/u/2769378403?uid=2769378403&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 14029, 'verified': True, 'verified_type': 3, 'verified_type_ext': 50, 'verified_reason': 'cnBeta.COM 官方微博', 'close_blue_v': False, 'description': 'cnBeta.COM 是目前国内领先的即时科技资讯网站，消息速度快，报导立场公正中立，网友讨论气氛浓厚，在IT业界拥有相当的影响力。', 'gender': 'm', 'mbtype': 0, 'urank': 43, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 1262045, 'follow_count': 18, 'cover_image_phone': 'https://tva3.sinaimg.cn/crop.0.0.640.640.640/6ce2240djw1e9odcin216j20hs0hstd8.jpg', 'avatar_hd': 'https://ww2.sinaimg.cn/orj480/a5115c63jw8es8eqieaiaj20e80e80t8.jpg', 'like': False, 'like_me': False, 'badge': {'enterprise': 1, 'bind_taobao': 1, 'user_name_certificate': 1}}"
"February 18, 2020",4.47324E+15,如果您要进行许多不同类型的文档和办公室编辑，那么不断地在应用程序之间切换以完成任务可能会令人沮丧。为了解决这个问题，Microsoft在Android上启动了一个多合一的Office应用程序，该应用程序将Word，Excel和PowerPoint的优点放在了一起。 网页链接,zh,"{'id': 5643568143, 'screen_name': '湾区盒子', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/0069VPSDly8gbztxfah00j30u00u00ub.jpg?KID=imgbed,tva&Expires=1583217046&ssig=3cl7QDKUOf', 'profile_url': 'https://m.weibo.cn/u/5643568143?uid=5643568143&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 9, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '科技新姿势', 'gender': 'm', 'mbtype': 0, 'urank': 0, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 2, 'follow_count': 101, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/0069VPSDly8gbztxfah00j30u00u00ub.jpg', 'like': False, 'like_me': False, 'badge': {'user_name_certificate': 1}}"
"February 18, 2020",4.47327E+15,微软计划通过Microsoft Store而非Windows Update来提供Windows 10X后续功能。他们已经在Microsoft Store上发布了一款名为“Windows 10X Feature Experience Pack”的全新应用程序，基本上就是Windows系统的可下载部分。 换句话说就是，Microsoft将直接从Microsoft Store发布新功能，而不是通过重大系 ... 全文,zh,"{'id': 1915878710, 'screen_name': '大老客大大', 'profile_image_url': 'https://tva2.sinaimg.cn/crop.0.0.180.180.180/7231fd36jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1583217046&ssig=9cAP3BN1oa', 'profile_url': 'https://m.weibo.cn/u/1915878710?uid=1915878710&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 30975, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '新浪众测达人，作者 代表作《别说你懂iPad2》 数码博主 头条文章作者', 'close_blue_v': False, 'description': '码字工人，《别说你懂iPad2》、《DIY组装机能否借电商重生？》、《智能电视的终极遗憾》作者', 'gender': 'm', 'mbtype': 12, 'urank': 48, 'mbrank': 6, 'follow_me': False, 'following': False, 'followers_count': 21927, 'follow_count': 1616, 'cover_image_phone': 'https://tva3.sinaimg.cn/crop.0.0.640.640.640/638f41a8jw1exw2iiqsk8j20hs0hsahi.jpg', 'avatar_hd': 'https://ww2.sinaimg.cn/orj480/7231fd36jw1e8qgp5bmzyj2050050aa8.jpg', 'like': False, 'like_me': False, 'badge': {'gongyi_level': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'follow_whitelist_video': 1, 'user_name_certificate': 1, 'suishoupai_2018': 8, 'wenchuan_10th': 1, 'worldcup_2018': 34, 'wenda_v2': 2, 'hongbaofei_2019': 1, 'suishoupai_2019': 1, 'hongrenjie_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1, 'hope_2020': 1}}"
"February 15, 2020",4.47227E+15,Microsoft Edge这个pdf阅读功能太好了吧，还可以把词典pin到界面。,zh,"{'id': 5719133253, 'screen_name': 'BorisTrump', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.0.512.512.180/006f2TOJly8gcdd0xaayrj30e80e8mxv.jpg?KID=imgbed,tva&Expires=1583217223&ssig=bmAt6%2BNlhe', 'profile_url': 'https://m.weibo.cn/u/5719133253?uid=5719133253&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 2300, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': 'Trump和Johnson??了！', 'gender': 'f', 'mbtype': 2, 'urank': 9, 'mbrank': 1, 'follow_me': False, 'following': False, 'followers_count': 189, 'follow_count': 330, 'cover_image_phone': 'https://wx2.sinaimg.cn/crop.0.0.640.640.640/006f2TOJly1fz5zaerojfj30e80e8ac2.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/006f2TOJly8gcdd0xaayrj30e80e8mxv.jpg', 'like': False, 'like_me': False, 'badge': {'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'user_name_certificate': 1, 'wenchuan_10th': 1, 'dailv_2018': 4, 'hongbaofei_2019': 1, 'hongrenjie_2019': 1, 'hongbao_2020': 2}}"
"February 18, 2020",4.4733E+15,看到Microsoft student internship的招聘广告， 太诱人了吧， 为什么我还没毕业， 啊啊啊赶紧毕业啊， 月底放假了我要自己做几个projects， software engineering我干定了。 Fighting！！,zh,"{'id': 2293400704, 'screen_name': 'GUN酱诶嘿', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.0.0.996.996.180/88b28480ly8fr336rp0smj20ro0ro751.jpg?KID=imgbed,tva&Expires=1583217012&ssig=56TAmwpzvL', 'profile_url': 'https://m.weibo.cn/u/2293400704?uid=2293400704&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 6823, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '3JSB &amp; EXILE 全員?? / JSBLUE字幕组_老熊猫 / 岩ちゃん推し / 慎fo，非追工地专业号，很傻雕话唠，是个经常得到omi饭撒的幸运人', 'gender': 'm', 'mbtype': 2, 'urank': 9, 'mbrank': 1, 'follow_me': False, 'following': False, 'followers_count': 193, 'follow_count': 80, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/88b28480ly8fr336rp0smj20ro0ro751.jpg', 'like': False, 'like_me': False, 'badge': {'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'travel_2017': 1, 'user_name_certificate': 1, 'dailv_2018': 4, 'qixi_2018': 1, 'hongbaofei_2019': 1, 'suishoupai_2019': 1, 'hongrenjie_2019': 1, 'china_2019': 1, 'hongkong_2019': 1, 'dzwbqlx_2019': 2, 'family_2019': 1, 'hongbao_2020': 2}}"
"February 15, 2020",4.47228E+15,必须实名推荐，基于Chromium的Microsoft Edge真心好用啊~~~,zh,"{'id': 1991664521, 'screen_name': '史颉华同学', 'profile_image_url': 'https://tva1.sinaimg.cn/crop.0.0.960.960.180/76b66389jw8ekua0y1d88j20qo0qpgo6.jpg?KID=imgbed,tva&Expires=1583217223&ssig=X2btlI1zVG', 'profile_url': 'https://m.weibo.cn/u/1991664521?uid=1991664521&luicode=10000011&lfid=100103type%3D1%26q%3DMicrosoft', 'statuses_count': 153, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '2019年的目标是be kind', 'gender': 'm', 'mbtype': 2, 'urank': 38, 'mbrank': 6, 'follow_me': False, 'following': False, 'followers_count': 1623, 'follow_count': 2425, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/9d44112bjw1f1xl1c10tuj20hs0hs0tw.jpg', 'avatar_hd': 'https://ww1.sinaimg.cn/orj480/76b66389jw8ekua0y1d88j20qo0qpgo6.jpg', 'like': False, 'like_me': False, 'badge': {'anniversary': 1, 'gongyi_level': 1, 'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'panda': 1, 'user_name_certificate': 1, 'hongbaofei_2019': 1, 'china_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1}}"
