,created_at,member_id,screen_name,text,textLength,verified_type,user_description,user
20,2020-02-29,4477397761750553,科技星尘Time,这边建议 #苹果# 尽快公布春季新品发布会的时间呢 上半年新机潮都开始预热起来了，大伙都期待着呢！ 就这个 #iphone9# 咋还没消息 @TimCook,139,0,因为我知道，只有站在更高的地方才有资格点评美景（😂爱好数码产品，有疑问可私信）,"{'id': 5055435876, 'screen_name': '科技星尘Time', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.0.0.828.828.180/005w85Okly8gbnu8fxsjkj30n00n0gmm.jpg?KID=imgbed,tva&Expires=1583219975&ssig=Zyn5aejrRp', 'profile_url': 'https://m.weibo.cn/u/5055435876?uid=5055435876&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 950, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '知名数码博主 旅行视频自媒体 头条文章作者', 'close_blue_v': False, 'description': '因为我知道，只有站在更高的地方才有资格点评美景（😂爱好数码产品，有疑问可私信）', 'gender': 'm', 'mbtype': 12, 'urank': 28, 'mbrank': 5, 'follow_me': False, 'following': False, 'followers_count': 33612, 'follow_count': 853, 'cover_image_phone': 'https://wx4.sinaimg.cn/crop.0.0.640.640.640/005w85Okly1g8xag1e14oj30e80e8q4y.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/005w85Okly8gbnu8fxsjkj30n00n0gmm.jpg', 'like': False, 'like_me': False, 'badge': {'unread_pool': 1, 'unread_pool_ext': 1, 'user_name_certificate': 1, 'wenda_v2': 1, 'hongbaofei_2019': 1, 'suishoupai_2019': 2, 'hongrenjie_2019': 1, 'china_2019': 1, 'hongkong_2019': 1, 'wbzy_2019': 1, 'macao_2019': 1, 'china_2019_2': 1, 'hongbao_2020': 2, 'feiyan_2020': 1, 'daka_2020': 1}}"
21,2020-02-27,4476625985287563,互联网三爷说,这一刻！苹果不得不低头！库克最担心的事还是发生了！独断多年的配件，终于砸了自己的脚！就在近日，欧洲以582票比40票的压倒性优势战胜苹果，统一手机包括平板电脑的充电接口标准，必须采用Type C。这意味着苹果要和现在的安卓一样，保持一样的充电接口，否则将无法在欧洲销售。还记得前段时间大战 ... 全文,594,0,想了解更多科技圈奇事，请听三爷吹牛逼👼 👼 👼有奇闻异事也可以跟三爷交流探讨，vx18248601123,"{'id': 6244484654, 'screen_name': '互联网三爷说', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.0.996.996.180/006OBdIqly8fs7m6sbh16j30ro0rojsi.jpg?KID=imgbed,tva&Expires=1583219975&ssig=f2lN4S9TVS', 'profile_url': 'https://m.weibo.cn/u/6244484654?uid=6244484654&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 3571, 'verified': True, 'verified_type': 0, 'verified_type_ext': 1, 'verified_reason': '知名互联网资讯博主', 'close_blue_v': False, 'description': '想了解更多科技圈奇事，请听三爷吹牛逼👼 👼 👼有奇闻异事也可以跟三爷交流探讨，vx18248601123', 'gender': 'm', 'mbtype': 12, 'urank': 28, 'mbrank': 5, 'follow_me': False, 'following': False, 'followers_count': 534387, 'follow_count': 1551, 'cover_image_phone': 'https://wx1.sinaimg.cn/crop.0.0.640.640.640/005OQL2Aly1fm8f95x2v6j30hs0hswfq.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/006OBdIqly8fs7m6sbh16j30ro0rojsi.jpg', 'like': False, 'like_me': False, 'badge': {'panda': 1, 'user_name_certificate': 1, 'worldcup_2018': 21, 'wenda_v2': 1, 'qixi_2018': 1, 'double11_2018': 1, 'relation_display': 1, 'wbzy_2018': 1, 'hongbaofei_2019': 1, 'hongrenjie_2019': 1, 'china_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1, 'daka_2020': 1}}"
22,2020-02-28,4476994815655319,潮玩生活_张大喵,周五凌晨 Lady Gaga 放出最新单曲MV《Stupid Love》，特别说明这部MV完全由iPhone 11 Pro拍摄~一起来欣赏一下~ #苹果# #ladygaga# LadyGaga超话 （视频来源于网络） 潮玩生活_张大喵的微博视频,191,-1,美妆、球鞋、数码、潮流好物这里都有～我是《潮玩生活》小编--张大喵。,"{'id': 7382535180, 'screen_name': '潮玩生活_张大喵', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.247.76.900.900.180/0083CmE4ly8gbgycaa77cj31900u0ju8.jpg?KID=imgbed,tva&Expires=1583219975&ssig=4RI2cS4EoB', 'profile_url': 'https://m.weibo.cn/u/7382535180?uid=7382535180&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 256, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '美妆、球鞋、数码、潮流好物这里都有～我是《潮玩生活》小编--张大喵。', 'gender': 'f', 'mbtype': 12, 'urank': 0, 'mbrank': 2, 'follow_me': False, 'following': False, 'followers_count': 181109, 'follow_count': 337, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/0083CmE4ly8gbgycaa77cj31900u0ju8.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'user_name_certificate': 1, 'wenda_v2': 1, 'relation_display': 1, 'feiyan_2020': 1}}"
23,2020-02-29,4477261656856269,攻城狮_Benson,# 苹果 42 家中国零售店 29 家已开业# 2 月 25 日消息，据国外媒体报道，苹果在中国大陆的 42 家零售店半数以上已重新开张。据苹果零售网站显示，截至周一，苹果在中国的 42 家零售店中，有 29 家已开业。但已开业的零售店当中，大部分零售店的营业时间仍在缩短，一些零售店的营业时间少于 8 小时。相 ... 全文,417,0,2898站长资源平台站长；“碗来了”联合创始人；头条文章作者；知名开发工程师。,"{'id': 5799376447, 'screen_name': '攻城狮_Benson', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.83.0.333.333.180/006ktAJNly1g558rt7e21j30dw099mxm.jpg?KID=imgbed,tva&Expires=1583219975&ssig=%2BGi8bQxTyh', 'profile_url': 'https://m.weibo.cn/u/5799376447?uid=5799376447&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 3829, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '中企联盟太平洋国际会展科技有限公司 软件工程师 视频博主 头条文章作者 问答答主', 'close_blue_v': False, 'description': '2898站长资源平台站长；“碗来了”联合创始人；头条文章作者；知名开发工程师。', 'gender': 'm', 'mbtype': 12, 'urank': 18, 'mbrank': 2, 'follow_me': False, 'following': False, 'followers_count': 14159, 'follow_count': 3665, 'cover_image_phone': 'https://wx1.sinaimg.cn/crop.0.0.640.640.640/be63469ely1g7rohmplwcj20u00u0ano.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/006ktAJNly1g558rt7e21j30dw099mxm.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'user_name_certificate': 1, 'wenda_v2': 1, 'hongbaofei_2019': 1, 'suishoupai_2019': 1, 'wusi_2019': 1, 'hongrenjie_2019': 1, 'dailv_2019': 1, 'dzwbqlx_2019': 1, 'rrgyj_2019': 1, 'cishan_2019': 1, 'wbzy_2019': 1, 'starlight_2019': 1, 'hongbao_2020': 3, 'feiyan_2020': 1}}"
25,2020-02-29,4477242979293609,机械科技,苹果在产品造型设计上，苹将人性化理念充分体现出来，其彻底摒弃了以往主观性造型和繁乱的功能，产品造型设计上更为简洁、直白，尤其是在线条和外形设计上，具有鲜明的现代风格！ #苹果# #设计#,93,0,#机械快车# 机械设计、设备、自动化、智能硬件、专利等，欢迎相关专业及发烧友分享交流！微信：danghaoran1991,"{'id': 1783631265, 'screen_name': '机械科技', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.480.480.180/6a500da1ly8g998vr0ueoj20dc0dcjrz.jpg?KID=imgbed,tva&Expires=1583219975&ssig=tBEprmyKBk', 'profile_url': 'https://m.weibo.cn/u/1783631265?uid=1783631265&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 22090, 'verified': True, 'verified_type': 0, 'verified_type_ext': 1, 'verified_reason': '知名科学科普博主 泛科普视频自媒体', 'close_blue_v': False, 'description': '#机械快车# 机械设计、设备、自动化、智能硬件、专利等，欢迎相关专业及发烧友分享交流！微信：danghaoran1991', 'gender': 'm', 'mbtype': 12, 'urank': 48, 'mbrank': 7, 'follow_me': False, 'following': False, 'followers_count': 2287985, 'follow_count': 734, 'cover_image_phone': 'https://tva2.sinaimg.cn/crop.0.0.0.0/6a500da1jw1ez9bb4yazej20yi0yhgud.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/6a500da1ly8g998vr0ueoj20dc0dcjrz.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'follow_whitelist_video': 1, 'user_name_certificate': 1, 'wenda_v2': 1, 'hongbaofei_2019': 1, 'wusi_2019': 1, 'hongrenjie_2019': 1, 'rrgyj_2019': 1, 'macao_2019': 1, 'china_2019_2': 1, 'hongbao_2020': 2, 'feiyan_2020': 1}}"
26,2020-02-29,4477234431345568,虎show,假如有一天 #苹果# 出了折叠屏，你会买吗？ 虎show的微博视频,61,0,0,"{'id': 6087767848, 'screen_name': '虎show', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.500.500.180/006DZEw0ly1fw9t4v85hwj30dw0dwq40.jpg?KID=imgbed,tva&Expires=1583220007&ssig=brgJYdIxiH', 'profile_url': 'https://m.weibo.cn/u/6087767848?uid=6087767848&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 3319, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '微博科技视频博主', 'close_blue_v': False, 'description': '', 'gender': 'm', 'mbtype': 2, 'urank': 34, 'mbrank': 6, 'follow_me': False, 'following': False, 'followers_count': 1144975, 'follow_count': 178, 'cover_image_phone': 'https://tva4.sinaimg.cn/crop.0.0.640.640.640/638f41a8jw1ewj858xp05j20hs0hs77s.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/006DZEw0ly1fw9t4v85hwj30dw0dwq40.jpg', 'like': False, 'like_me': False, 'badge': {'follow_whitelist_video': 1, 'video_attention': 4, 'user_name_certificate': 1, 'suishoupai_2018': 2, 'super_star_2018': 1, 'worldcup_2018': 34, 'wenda_v2': 1, 'dailv_2018': 1, 'qixi_2018': 1}}"
28,2020-02-28,4477072522610364,一物一读,发布了头条文章：《新手小白怎么如何选择笔记本电脑？》 #笔记本电脑# #戴尔# #华为# #联想# #苹果# 新手小白怎么如何选择笔记本电脑？,115,-1,在最平凡的生活里，保持谦卑和努力。敬畏生命，敬畏职责，敬畏规章，生命不息，奋斗不止！“一物一读”一路有你，一路相随……感谢你的支持与关注,"{'id': 6266140184, 'screen_name': '一物一读', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/006Q45jaly8gbxzyl20fvj30u00u0wg0.jpg?KID=imgbed,tva&Expires=1583220007&ssig=0l9vurgYDC', 'profile_url': 'https://m.weibo.cn/u/6266140184?uid=6266140184&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 58, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '在最平凡的生活里，保持谦卑和努力。敬畏生命，敬畏职责，敬畏规章，生命不息，奋斗不止！“一物一读”一路有你，一路相随……感谢你的支持与关注', 'gender': 'm', 'mbtype': 0, 'urank': 9, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 278, 'follow_count': 174, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/006Q45jaly8gbxzyl20fvj30u00u0wg0.jpg', 'like': False, 'like_me': False, 'badge': {'user_name_certificate': 1}}"
29,2020-02-25,4475913959441597,科技万事通,#苹果# IPhone买国行还是外版？你现在用的是什么版本呢！ 科技万事通的微博视频,74,0,分享前沿科技，科技发烧友的聚集地。,"{'id': 6085757647, 'screen_name': '科技万事通', 'profile_image_url': 'https://tva1.sinaimg.cn/crop.5.5.1018.1018.180/006DRdzpjw8fb0ili90axj30sg0sgaen.jpg?KID=imgbed,tva&Expires=1583220007&ssig=ZHwlmbOqL6', 'profile_url': 'https://m.weibo.cn/u/6085757647?uid=6085757647&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 13268, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '微博泛科普视频自媒体', 'close_blue_v': False, 'description': '分享前沿科技，科技发烧友的聚集地。', 'gender': 'm', 'mbtype': 0, 'urank': 9, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 103088, 'follow_count': 55, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://ww1.sinaimg.cn/orj480/006DRdzpjw8fb0ili90axj30sg0sgaen.jpg', 'like': False, 'like_me': False, 'badge': {'follow_whitelist_video': 1, 'user_name_certificate': 1, 'china_2019': 1}}"
31,2020-02-28,4476831191687224,Cyber蜜桃菁菁,#苹果# 分析师郭明池最近爆料说水果公司自主研发的ARM芯片极有可能在2021年中旬发布的MacBook上使用。 其实🍎造芯不是近期的事了，最近几年一直在加大相关领域的R&amp;D投入。去年Intel也透露过他们跟Apple的合作或将终止。自行研发媲美因特尔、Qualcomm、AMD的芯片能帮助水果公司提升Mac OS软硬件integr ... 全文,532,0,微软Surface硬件攻城🦁 全球黑客马拉松冠军🏆,"{'id': 6424185446, 'screen_name': 'Cyber蜜桃菁菁', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/0070Le6ily8gcbqjsmxomj30u00u0q5f.jpg?KID=imgbed,tva&Expires=1583220007&ssig=ou1LE9JMDF', 'profile_url': 'https://m.weibo.cn/u/6424185446?uid=6424185446&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 197, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '微软(美国) Surface硬件工程师 微博原创视频博主', 'close_blue_v': False, 'description': '微软Surface硬件攻城🦁 全球黑客马拉松冠军🏆', 'gender': 'f', 'mbtype': 12, 'urank': 4, 'mbrank': 2, 'follow_me': False, 'following': False, 'followers_count': 115889, 'follow_count': 258, 'cover_image_phone': 'https://wx4.sinaimg.cn/crop.0.0.640.640.640/0070Le6ily1gbpz5mn68xj30yj0yjjuv.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/0070Le6ily8gcbqjsmxomj30u00u0q5f.jpg', 'like': False, 'like_me': False, 'badge': {'user_name_certificate': 1, 'wenda_v2': 1, 'hongbao_2020': 2}}"
32,2020-02-27,4476514046879939,锅里有东西,【 #iPhoneXR出货量全球第一# iPhone12如果长这样你会买吗 】 #苹果# 计划在9月份正式推出iPhone 12，但因为各种生产延迟，可能会供货紧张，量产恐将延后。如果iPhone12长这样，你会入手吗？,196,0,不建议关注的没意思微博。,"{'id': 2670164723, 'screen_name': '锅里有东西', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.0.0.828.828.180/9f277af3ly8gbrvtfr4uxj20n00n075r.jpg?KID=imgbed,tva&Expires=1583220007&ssig=%2FezwqnZbIo', 'profile_url': 'https://m.weibo.cn/u/2670164723?uid=2670164723&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 5304, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '知名互联网资讯博主 新鲜事金牌作者 资讯视频自媒体', 'close_blue_v': False, 'description': '不建议关注的没意思微博。', 'gender': 'f', 'mbtype': 12, 'urank': 43, 'mbrank': 6, 'follow_me': False, 'following': False, 'followers_count': 605119, 'follow_count': 1421, 'cover_image_phone': 'https://wx2.sinaimg.cn/crop.0.0.640.640.640/9f277af3ly1gay5lc8ydvj20n00n0gmy.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/9f277af3ly8gbrvtfr4uxj20n00n075r.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'super_star_2017': 1, 'video_attention': 4, 'travel_2017': 1, 'cz_wed_2017': 1, 'inspector': 1, 'panda': 1, 'user_name_certificate': 1, 'suishoupai_2018': 5, 'wenchuan_10th': 1, 'super_star_2018': 1, 'worldcup_2018': 34, 'wenda_v2': 1, 'dailv_2018': 1, 'qixi_2018': 1, 'double11_2018': 1, 'weibo_display_fans': 1, 'relation_display': 1, 'wbzy_2018': 1, 'hongbaofei_2019': 1, 'fu_2019': 1, 'womensday_2018': 1, 'suishoupai_2019': 1, 'wusi_2019': 1, 'hongrenjie_2019': 1, 'dailv_2019': 1, 'china_2019': 1, 'hongkong_2019': 1, 'dzwbqlx_2019': 1, 'rrgyj_2019': 1, 'shuang11_2019': 1, 'starlight_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1, 'daka_2020': 1}}"
33,2020-02-27,4476701545228978,金沅宝Gold,【快讯】伊朗负责妇女事务的副总统新冠肺炎检测结果呈阳性。 #期货# #股市# #螺纹钢# #铁矿石# #PTA# #豆粕# #原油# #苹果# #菜粕#,123,0,没有时间谈共振，离开突破谈背离,"{'id': 2782068241, 'screen_name': '金沅宝Gold', 'profile_image_url': 'https://tva2.sinaimg.cn/crop.1.0.404.404.180/a5d2fe11jw1ew4jvbye9vj20bb0hqn0m.jpg?KID=imgbed,tva&Expires=1583220007&ssig=Fu6yTG2NNv', 'profile_url': 'https://m.weibo.cn/u/2782068241?uid=2782068241&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 16958, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '财经博主', 'close_blue_v': False, 'description': '没有时间谈共振，离开突破谈背离', 'gender': 'm', 'mbtype': 0, 'urank': 14, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 7359, 'follow_count': 245, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://ww2.sinaimg.cn/orj480/a5d2fe11jw1ew4jvbye9vj20bb0hqn0m.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'follow_whitelist_video': 1, 'super_star_2017': 1, 'panda': 1, 'user_name_certificate': 1, 'suishoupai_2018': 1, 'wenchuan_10th': 1, 'wenda_v2': 1, 'national_day_2018': 1, 'hongbaofei_2019': 1, 'china_2019': 1, 'hongkong_2019': 1, 'gongjiri_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1}}"
35,2020-02-27,4476586604493944,股期风暴老宋,#知能AI量化交易系统# #苹果# 做空，一手赚了1410元。 苹果2005合约：早盘信号多翻空，直播间重点提醒大家做空，今天大跌5%。 早盘多单反手做空，今天大跌，一手赚了1410元。如果每次开仓10手那就是1.41万。,195,0,知能AI程序交易系统是炒手和私募机构操盘手的最好利器，详细咨询请加联系我老宋，电话：18926038386,"{'id': 3184620963, 'screen_name': '股期风暴老宋', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.0.151.151.180/bdd175a3ly8fj3auy62msj20470470sk.jpg?KID=imgbed,tva&Expires=1583220007&ssig=PY6%2F74XzTA', 'profile_url': 'https://m.weibo.cn/u/3184620963?uid=3184620963&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 17556, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '陕西哈瑞软件科技有限公司经理 头条文章作者', 'close_blue_v': False, 'description': '知能AI程序交易系统是炒手和私募机构操盘手的最好利器，详细咨询请加联系我老宋，电话：18926038386', 'gender': 'm', 'mbtype': 12, 'urank': 45, 'mbrank': 6, 'follow_me': False, 'following': False, 'followers_count': 235920, 'follow_count': 146, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/bdd175a3ly8fj3auy62msj20470470sk.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'follow_whitelist_video': 1, 'video_attention': 4, 'user_name_certificate': 1, 'wenda_v2': 1, 'national_day_2018': 1, 'china_2019': 1, 'hongkong_2019': 1, 'rrgyj_2019': 1, 'family_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1}}"
36,2020-02-27,4476565540435731,投资界的老船长,发布了头条文章：《投资老船长：2.27原油多，螺纹焦炭铁矿豆粕郑醇纸浆苹果棕榈附上》 #原油# #螺纹# #焦炭# #铁矿# #豆粕# #郑醇# #纸浆# #苹果# #棕榈# 投资老船长：2.27原油多，螺纹焦炭铁矿豆粕郑醇纸浆苹果棕榈附上,156,0,专注商品期货领域研究，专业资讯和行情分享，欢迎关注交流。微信：dengta2850,"{'id': 6069569316, 'screen_name': '投资界的老船长', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.281.5.531.531.180/006CLifily8fys3hlsbf3j30qk0qkta1.jpg?KID=imgbed,tva&Expires=1583220039&ssig=wzZ%2BXwCyXz', 'profile_url': 'https://m.weibo.cn/u/6069569316?uid=6069569316&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 7838, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '头条文章作者', 'close_blue_v': False, 'description': '专注商品期货领域研究，专业资讯和行情分享，欢迎关注交流。微信：dengta2850', 'gender': 'm', 'mbtype': 12, 'urank': 19, 'mbrank': 5, 'follow_me': False, 'following': False, 'followers_count': 12804, 'follow_count': 311, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/6ce2240djw1e9ob3xerqoj20hs0hsjur.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/006CLifily8fys3hlsbf3j30qk0qkta1.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'user_name_certificate': 1, 'wenda_v2': 1, 'hongbao_2020': 2}}"
37,2020-02-27,4476560205865849,自嘶,"#期货# #苹果# 苹果主连 日线  苹果的整体结构基本走完,就算是打破前期低点,也是属于副结构...因此目前的疯狂下跌是不应太过于惊慌...2020-02-27 自嘶的微博视频",159,-1,虚极 静笃,"{'id': 1645447225, 'screen_name': '自嘶', 'profile_image_url': 'https://tva3.sinaimg.cn/crop.231.37.1317.1317.180/62138839jw1ei25cazzetj21kw11xkcx.jpg?KID=imgbed,tva&Expires=1583220039&ssig=odDASc%2FEMb', 'profile_url': 'https://m.weibo.cn/u/1645447225?uid=1645447225&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 14588, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '虚极 静笃', 'gender': 'm', 'mbtype': 11, 'urank': 48, 'mbrank': 6, 'follow_me': False, 'following': False, 'followers_count': 2471, 'follow_count': 3014, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/a1d3feabjw1ecasw82c0pj20hs0hs3zv.jpg', 'avatar_hd': 'https://ww3.sinaimg.cn/orj480/62138839jw1ei25cazzetj21kw11xkcx.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'dailv': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'user_name_certificate': 1, 'wenda_v2': 1, 'suishoupai_2019': 1, 'hongrenjie_2019': 1, 'dailv_2019': 1, 'china_2019': 1, 'dzwbqlx_2019': 1, 'hongbao_2020': 3, 'feiyan_2020': 1}}"
38,2020-02-27,4476446225860252,科技君的眼镜,#苹果# 戴着口罩也能解锁iPhone？来看看具体如何操作吧 科技君的眼镜的微博视频,71,0,科学实验视频,"{'id': 6086153006, 'screen_name': '科技君的眼镜', 'profile_image_url': 'https://tva1.sinaimg.cn/crop.0.4.355.355.180/006DSSqajw8fb0hpeflepj30hs0a0wg0.jpg?KID=imgbed,tva&Expires=1583220039&ssig=M2iEWsjAfd', 'profile_url': 'https://m.weibo.cn/u/6086153006?uid=6086153006&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 15210, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '微博泛科普视频自媒体', 'close_blue_v': False, 'description': '科学实验视频', 'gender': 'm', 'mbtype': 11, 'urank': 4, 'mbrank': 4, 'follow_me': False, 'following': False, 'followers_count': 339768, 'follow_count': 73, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://ww1.sinaimg.cn/orj480/006DSSqajw8fb0hpeflepj30hs0a0wg0.jpg', 'like': False, 'like_me': False, 'badge': {'user_name_certificate': 1}}"
39,2020-02-27,4476380887030666,ABC做多,苹果回落 期货超话 #苹果# 绿洲,48,0,xycj99.com-信远财经,"{'id': 1623645537, 'screen_name': 'ABC做多', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.0.1002.1002.180/60c6dd61ly8g4gzva6eljj20ru0rugm4.jpg?KID=imgbed,tva&Expires=1583220039&ssig=kBD%2FrE8Lfe', 'profile_url': 'https://m.weibo.cn/u/1623645537?uid=1623645537&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 2609, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '福建信远泰益投资有限公司 网络工程师', 'close_blue_v': False, 'description': 'xycj99.com-信远财经', 'gender': 'm', 'mbtype': 12, 'urank': 15, 'mbrank': 4, 'follow_me': False, 'following': False, 'followers_count': 10617, 'follow_count': 15477, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/60c6dd61ly8g4gzva6eljj20ru0rugm4.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'user_name_certificate': 1, 'wenda_v2': 1, 'earth_2019': 1, 'hongrenjie_2019': 1, 'dailv_2019': 1, 'china_2019': 1, 'taohuayuan_2019': 1, 'dzwbqlx_2019': 1, 'rrgyj_2019': 1, 'weishi_2019': 1, 'shuang11_2019': 1, 'wbzy_2019': 1, 'starlight_2019': 1, 'hongbao_2020': 1}}"
